result_type,data_scope,method,W,latent_dim,compression_ratio_mean,cr_int8_estimated,encode_ms_mean,decode_ms_mean,mae_mean,rmse_mean,worst_abs_error,model_size_kb,safe_pass,safety_rejected_reason,notes
learned_compression,eps_only,weighted_fc_ae,32,8,52.0,208.0,0.33584,0.33163667,1.56556129,3.33735847,35.45040131,1141.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,16,26.0,104.0,0.32397667,0.32940667,1.58634889,3.37064862,35.38332748,1149.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,16,26.0,104.0,0.28298667,0.39043333,1.60236192,3.40973854,34.01050568,1149.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,16,26.0,104.0,0.33993,1.00233333,1.59269238,3.39069891,35.90192795,1149.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,32,13.0,52.0,0.31232,0.30476333,1.52730823,3.21796703,36.33534622,1165.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,32,13.0,52.0,0.30210667,0.32558333,1.4927758,3.2135675,36.93924332,1165.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,32,32,13.0,52.0,0.35359667,0.35211,1.49837887,3.20633674,37.08090973,1165.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,4,104.0,416.0,1.05219333,1.10357667,1.78570402,3.78441,35.14802933,179.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,4,104.0,416.0,1.11335333,0.99221667,2.07583785,4.57947206,41.08574295,179.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,4,104.0,416.0,1.16865,1.09711,1.77922416,3.78370833,36.10152817,179.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,8,52.0,208.0,1.14671667,1.11678333,1.62366652,3.39654255,35.31349945,231.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,8,52.0,208.0,0.94855667,0.96819,1.33871388,3.20917606,35.5214386,231.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,8,52.0,208.0,0.97037,0.94932667,1.74289191,3.63226724,35.71179581,231.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,16,26.0,104.0,1.01942,1.02523333,1.49717784,3.27798033,35.13605118,335.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,16,26.0,104.0,0.98039,0.99066333,1.3822186,3.22784209,35.97419357,335.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,16,26.0,104.0,1.04893,0.98697667,1.56769025,3.3893168,36.21017838,335.002,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,32,13.0,52.0,1.08540667,1.02297,1.62202168,3.38069367,37.42339706,543.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,32,13.0,52.0,1.40836,1.11490667,1.54589367,3.27229738,35.77607346,543.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,32,32,13.0,52.0,0.96752,1.00326,1.55425358,3.18569922,33.39828873,543.064,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,4,208.0,832.0,0.23247,0.24725667,1.64774764,3.46974754,35.20532227,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,4,208.0,832.0,0.23760333,0.25585667,1.65685213,3.53893185,34.36001587,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,4,208.0,832.0,0.25422667,0.24085667,1.67634702,3.53398657,35.47892761,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,8,104.0,416.0,0.24679,0.25500333,1.60812795,3.34567142,34.63240433,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,8,104.0,416.0,0.24071667,0.24216333,1.59174573,3.37572455,34.91257095,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,8,104.0,416.0,0.24610667,0.25862,1.58474028,3.361516,35.73497009,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,16,52.0,208.0,0.2504,0.28437333,1.62586713,3.41602707,35.1271553,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,16,52.0,208.0,0.27125,0.25405333,1.60453415,3.38024831,35.95798874,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,16,52.0,208.0,0.29834667,0.30398667,1.60649931,3.4043076,35.30231476,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,32,26.0,104.0,0.27412333,0.27926667,1.54026258,3.23056102,35.87736893,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,32,26.0,104.0,0.29083,0.31512,1.57049668,3.30814028,34.98989487,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,fc_ae,64,32,26.0,104.0,0.27161333,0.2745,1.55351961,3.29203939,35.66277695,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,4,208.0,832.0,0.23475667,0.24373333,1.64774764,3.46974754,35.20532227,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,4,208.0,832.0,0.34901333,0.25795667,1.65685213,3.53893185,34.36001587,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,4,208.0,832.0,0.23939333,0.24946,1.67634702,3.53398657,35.47892761,1952.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,8,104.0,416.0,0.23828,0.24721,1.60812795,3.34567142,34.63240433,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,8,104.0,416.0,0.22852333,0.25621667,1.59174573,3.37572455,34.91257095,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,8,104.0,416.0,0.23364333,0.26141667,1.58474028,3.361516,35.73497009,1956.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,16,52.0,208.0,0.29364333,0.30632333,1.62586713,3.41602707,35.1271553,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,16,52.0,208.0,0.23172333,0.25416667,1.60453415,3.38024831,35.95798874,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,16,52.0,208.0,0.2986,0.53894333,1.60649931,3.4043076,35.30231476,1964.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,32,26.0,104.0,0.33498667,0.35174333,1.54026258,3.23056102,35.87736893,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,32,26.0,104.0,0.27524667,0.29876,1.57049668,3.30814028,34.98989487,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,weighted_fc_ae,64,32,26.0,104.0,0.36044,0.35528667,1.55351961,3.29203939,35.66277695,1980.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,4,208.0,832.0,1.02573,0.92741667,1.83907354,3.90887475,35.68647385,219.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,4,208.0,832.0,1.00317333,0.92079667,1.92291832,4.08893061,36.36263275,219.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,4,208.0,832.0,1.00596667,0.94009667,1.9170686,4.00670004,36.50354767,219.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,8,104.0,416.0,0.96475,0.96708,1.45146525,3.27008653,34.6988678,323.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,8,104.0,416.0,0.95265667,0.90938667,1.87877905,3.99431801,35.48417664,323.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,8,104.0,416.0,1.00184667,0.96593,1.80621803,3.6621623,36.29837799,323.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,16,52.0,208.0,1.07713333,1.00938,1.64804876,3.42308211,35.23541641,531.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,16,52.0,208.0,0.95701,0.93899333,1.3698051,3.34320378,34.43613434,531.252,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,32,26.0,104.0,1.19844,1.00394667,1.57735264,3.30995989,34.78627777,947.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,32,26.0,104.0,1.05054,1.12975667,1.78110802,3.72982264,35.07617188,947.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression,eps_only,tcn_ae,64,32,26.0,104.0,1.07981333,0.98348333,1.74542034,3.55026269,35.70188522,947.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,4,72.0,288.0,0.36322,0.38777667,637224.0,4740870.0,449532032.0,986.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,4,72.0,288.0,0.38858,0.38811667,437933.59375,3618169.25,452299488.0,986.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,4,72.0,288.0,0.35255667,0.36792,709666.0,9986960.0,641645888.0,986.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,8,36.0,144.0,0.36159,0.39381333,730661.75,6698290.5,703076288.0,990.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,8,36.0,144.0,0.36184667,0.40395333,573354.6875,3891838.25,438390272.0,990.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,8,36.0,144.0,0.37616667,0.41591667,719442.625,7682322.0,443736160.0,990.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,16,18.0,72.0,0.38296333,0.43244,559828.0,3169530.0,405948640.0,998.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,16,18.0,72.0,0.41612333,0.41861,606078.0,3504815.25,417370432.0,998.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,16,18.0,72.0,0.36102333,0.38674667,725592.9375,4420145.5,469987424.0,998.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,32,9.0,36.0,0.44843333,0.44311333,675204.3125,3437683.0,334062112.0,1014.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,32,9.0,36.0,0.36545333,0.36925333,749423.9375,4491961.0,649541824.0,1014.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,8,32,9.0,36.0,0.35784667,0.40706667,806015.75,5495242.5,500490336.0,1014.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,4,72.0,288.0,0.36143667,0.38999333,637224.0,4740870.0,449532032.0,986.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,4,72.0,288.0,0.40716333,0.42807667,437933.59375,3618169.25,452299488.0,986.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,4,72.0,288.0,0.35723,0.38825667,709666.0,9986960.0,641645888.0,986.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,8,36.0,144.0,0.35415,0.39175,730661.75,6698290.5,703076288.0,990.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,8,36.0,144.0,0.37457667,0.40182,573354.6875,3891838.25,438390272.0,990.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,8,36.0,144.0,0.35446667,0.38841667,719442.625,7682322.0,443736160.0,990.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,16,18.0,72.0,0.38316,0.41701333,559828.0,3169530.0,405948640.0,998.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,16,18.0,72.0,1.11160667,0.99981,606078.0,3504815.25,417370432.0,998.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,16,18.0,72.0,0.39425667,0.42153,725592.9375,4420145.5,469987424.0,998.439,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,32,9.0,36.0,0.35901667,0.39765333,675204.3125,3437683.0,334062112.0,1014.502,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,32,9.0,36.0,0.36741333,0.39975,749423.9375,4491961.0,649541824.0,1014.502,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,8,32,9.0,36.0,0.40632333,0.40383667,806015.75,5495242.5,500490336.0,1014.502,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,4,72.0,288.0,0.84161333,0.84287,494075.8125,3918077.0,439245792.0,315.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,4,72.0,288.0,0.83185333,0.85018333,380999.03125,3228832.5,530154720.0,315.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,4,72.0,288.0,0.89158,0.88797667,415450.28125,3263503.25,452197920.0,315.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,8,36.0,144.0,0.94397,0.88870667,717270.1875,4542691.0,439297856.0,331.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,8,36.0,144.0,0.85629333,0.84291333,579145.375,3933691.25,437299232.0,331.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,8,36.0,144.0,0.87384667,0.85826333,583200.5625,4170351.75,552821952.0,331.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,16,18.0,72.0,0.87127667,0.84504333,670405.9375,5312040.5,1369448832.0,363.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,16,18.0,72.0,0.84476667,0.844,551263.8125,3526428.5,518815808.0,363.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,16,18.0,72.0,0.82922667,0.86037333,537382.0,3635627.0,524649664.0,363.314,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,32,9.0,36.0,1.03350333,0.98685333,575742.8125,3502194.5,388345504.0,427.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,32,9.0,36.0,0.85379667,0.90779667,559378.0625,4345588.5,859693248.0,427.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,8,32,9.0,36.0,0.83350333,0.90368333,440855.90625,3154033.0,584698944.0,427.377,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,4,144.0,576.0,0.47770333,0.50658333,425508.5,3524053.75,452230240.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,4,144.0,576.0,0.46714667,0.47481,337153.0625,3025289.5,454027584.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,4,144.0,576.0,0.45462667,0.47432,364389.6875,3108614.0,454642784.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,8,72.0,288.0,0.59815667,0.50162,554971.25,5091986.5,454985120.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,8,72.0,288.0,0.46649,0.46780667,416887.90625,3371637.75,454317024.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,8,72.0,288.0,0.45285,0.48974667,516664.9375,5678185.5,455226464.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,16,36.0,144.0,0.50331333,0.47333667,456960.8125,3328395.5,454333024.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,16,36.0,144.0,0.42984333,0.48822,405176.65625,3080242.25,454737088.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,16,36.0,144.0,0.4591,0.48409667,486160.28125,4015189.75,454404256.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,32,18.0,72.0,0.44809,0.47796333,526083.6875,3825943.5,794858944.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,32,18.0,72.0,0.47573667,0.54795,473868.34375,3181788.75,454787296.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,fc_ae,16,32,18.0,72.0,0.46364667,0.48391,489452.40625,3444999.5,454638848.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,4,144.0,576.0,0.48674333,0.50797333,425508.5,3524053.75,452230240.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,4,144.0,576.0,0.45749667,0.46936,337153.0625,3025289.5,454027584.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,4,144.0,576.0,0.49490333,0.48596333,364389.6875,3108614.0,454642784.0,1494.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,8,72.0,288.0,0.47091,0.48017667,554971.25,5091986.5,454985120.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,8,72.0,288.0,0.46700667,0.47378333,416887.90625,3371637.75,454317024.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,8,72.0,288.0,0.48466,0.48297333,516664.9375,5678185.5,455226464.0,1498.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,16,36.0,144.0,0.44475333,0.49598667,456960.8125,3328395.5,454333024.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,16,36.0,144.0,0.73477333,0.48826,405176.65625,3080242.25,454737088.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,16,36.0,144.0,0.47376,0.505,486160.28125,4015189.75,454404256.0,1506.752,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,32,18.0,72.0,0.46578667,0.4926,526083.6875,3825943.5,794858944.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,32,18.0,72.0,0.45397,0.49474333,473868.34375,3181788.75,454787296.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,weighted_fc_ae,16,32,18.0,72.0,0.45682667,0.5205,489452.40625,3444999.5,454638848.0,1522.814,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
learned_compression_all_numeric_stress_test,all_numeric_stress_test,tcn_ae,16,4,144.0,576.0,1.07061333,1.10315333,341412.4375,3034223.5,453976384.0,264.502,false,worst_case_error_exceeds_bound,safety_rejected; ranking=safe_pass_then_CR_then_encode_latency
